state,key,svn,english,translation
CURRENT,object_cannonshell,2448,Cannon Shells,炮彈
CURRENT,object_mininglaser,2448,Mining Laser,採礦激光器
CURRENT,object_mininglaser_description,2448,Can drill into mineral patches (found in asteroid belts) to extract valuable minerals.,可鑽入礦脈（發現於小行星帶）以提取有價值的礦物。
CURRENT,object_deflector,2448,Deflector,偏導器
CURRENT,object_deflector_description,2448,A defensive system that uses a deflector beam to divert incoming rocket shells,利用偏轉光束轉移來襲火箭彈的防禦系統。
CURRENT,object_generator,2448,Generator,發電機
CURRENT,object_hullbreach,2448,Hull Breach,船體破損
CURRENT,object_loader,2448,Loader,裝載器
CURRENT,object_loader_description,2448,"This is a general purpose version of the Fuel Loader and Oxygen Loader, and can take any liquid or gas canister.  Known to heavily confuse new captains.  Use pipes to connect the Loader to other equipment.",這是燃料裝載器和氧氣裝載器的通用版本，可以接收任何液體或氣體罐。衆所周知，這會讓新任艦長感到非常困惑。使用管道將裝載器與其他設備連接起來。
CURRENT,object_fuelloader,2448,Fuel Loader,燃料裝載器
CURRENT,object_fuelloader_description,2448,"Takes a canister of Fuel, and pumps it into an underfloor pipe. Use pipes to connect this to your Reactor and your Engines.",接收燃料罐，並將其泵入地板下的管道。使用管道將其連接到反應堆和引擎。
CURRENT,object_oxygenloader,2448,Oxygen Loader,氧氣裝載器
CURRENT,object_oxygenloader_description,2448,"Takes a pressurised canister of oxygen and pumps it into an underfloor pipe.  Use pipes to connect this to your Airduct, to supply oxygen to the cabin.",接收加壓氧氣罐，並將其泵入地板下的管道。使用管道將其連接到通風管道，爲機艙提供氧氣。
CURRENT,object_logisticsdrone,2448,Logistics Drone,物流無人機
CURRENT,object_logisticsdrone_description,2448,"An incredibly useful semi-intelligent robot, capable of gathering salvage from deep space. Can also perform minor repairs to a damaged hull. Must be launched from a Drone Bay.",一種非常有用的半智能機器人，能夠從深空收集打撈物。它還能對損壞的船體進行小修。必須從無人機艙發射。
CURRENT,object_meteor,2448,Meteor,流星
CURRENT,object_asteroid,2448,Asteroid,小行星
CURRENT,object_comet,2448,Comet,彗星
CURRENT,object_mineralpatch,2448,Mineral Patch,礦脈
CURRENT,object_none,2448,NoType,無類型
CURRENT,object_ordnance,2448,Ordnance,軍械
CURRENT,object_oxygen,2448,Oxygen,氧氣
CURRENT,object_powercoil,2448,Power Coil,功率線圈
CURRENT,object_powercoilcharged,2448,Charged Power Coil,充電電源線圈
CURRENT,object_powerinjector,2448,Power Injector,動力噴射器
CURRENT,object_railgun,2448,Railgun,軌道炮
CURRENT,object_railgun_description,2448,"An extremely accurate and long range weapon system that fires a solid slug of metal. The Railgun is a precise weapon that can penetrate through hull armour and destroy equipment inside the target ship. However, the weapon draws a huge amount of energy to recharge after each shot.",一種極其精準的遠程武器系統，可發射固體金屬彈頭。軌道炮是一種精確的武器，可以穿透船體裝甲，摧毀目標飛船內的設備。不過，這種武器每次發射後都需要消耗大量能量來充電。
CURRENT,object_reactor,2448,Reactor,反應器
CURRENT,object_reactor_description,2448,Burns high-energy Fuel to produce power. Must be supplied with Fuel (via a pipe). Then use cables to connect to other powered equipment.\nGenerates a maximum power output of 100MW.,燃燒高能燃料以產生動力。必須通過管道供應燃料。然後使用電纜連接到其他供電設備。\n最大輸出功率爲 100 兆瓦。
CURRENT,object_sciencestation,2448,Science Station,科學站
CURRENT,object_sciencestation_description,2448,A workstation for a scientist to conduct valuable research.,供科學家進行有價值研究的工作站。
CURRENT,object_supercomputer,2448,Super Computer,超級計算機
CURRENT,object_supercomputer_description,2448,A powerful computer for number crunching and simulating important research.,用於數據運算和模擬重要研究的強大計算機。
CURRENT,object_shuttle,2448,Shuttle,穿梭機
CURRENT,object_spacesuit,2448,Spacesuit,太空服
CURRENT,object_spacesuitpod,2448,Spacesuit Pod,太空服艙
CURRENT,object_spacesuitpod_description,2448,A storage place for spacesuits that need their oxygen replenishing.,存放宇航服併爲其補充氧氣的地方。
CURRENT,object_water,2448,Water,水
CURRENT,object_stairs,2448,Ladder,梯子
CURRENT,object_stairs_description,2448,Crew and passengers can only access the upper habitation deck with a ladder.,船員和乘客只能通過梯子進入上層居住甲板。
CURRENT,object_hyperspacesensor,2448,Hyperspace Sensor,超空間傳感器
CURRENT,object_hyperspacesensorlr,2448,Hyperspace Sensor LR,超空間傳感器 LR
CURRENT,object_hyperspacesensorlr_description,2448,A Long Range and extremely sensitive prototype version of the standard hyperspace sensor.,標準超空間傳感器的遠程且極高靈敏度的原型版本。
CURRENT,object_telepathicsensor,2448,Telepathic Sensor Station,心靈感應傳感器站
CURRENT,object_telepathicsensor_description,2448,A sensor capable of detecting telepathic waves.,能夠探測心靈感應波的傳感器。
CURRENT,object_missioncargo,2448,Mission Cargo,任務貨物
CURRENT,object_repairstructure,2448,Repair Structural Damage,修復結構性損壞
CURRENT,object_repairstructure_description,2448,"The local shipyard can repair the heavy structural damage on your ship, for a price.",當地造船廠可修復您飛船的嚴重結構性損壞，需付費。
CURRENT,object_scrapmetal,2448,Scrap Metal,廢金屬
CURRENT,object_metalingot,2448,Metal Ingot,金屬錠
CURRENT,object_preciousore,2448,Precious Ore,貴重礦石
CURRENT,object_preciousmetals,2448,Precious Metals,貴金屬
CURRENT,object_tiliumore,2448,Tilium Ore,提利姆礦
CURRENT,object_refinedtilium,2448,Tilium Crystals,提利姆晶體
CURRENT,object_metallicminerals,2448,Metallic Minerals,金屬礦物
CURRENT,object_copperminerals,2448,Copper Minerals,銅礦物
CURRENT,object_copperingot,2448,Copper Ingot,銅錠
CURRENT,object_ice,2448,Water Ice,水冰
CURRENT,object_metreongas,2448,Metreon Gas,梅特里昂氣體
CURRENT,object_refinedmetreon,2448,Refined Metreon,精煉梅特里昂
CURRENT,object_explosives,2448,Explosives,爆炸物
CURRENT,object_hyperspaceisotopes,2448,Hyperspace Isotopes,超空間同位素
CURRENT,object_stableisotopes,2448,Stable Isotopes,穩定同位素
CURRENT,object_seeds,2448,Seeds,種子
CURRENT,object_seeds_description,2448,"A small bag of mixed vegetable seeds, that you might be able to grow in a Hydroponic Garden.",一小袋混合蔬菜種子，您可以在水培花園中種植。
CURRENT,object_smelter,2448,Smelter,冶煉廠
CURRENT,object_smelter_description,2448,"This industrial processing machine can melt ores into usable metal ingots. Once installed, click on it to change the ore type.",此工業加工機器可將礦石熔鍊成可用的金屬錠。安裝後，點擊它以更改礦石類型。
CURRENT,object_sewagepipe,2448,Sewage Pipe,污水管道
CURRENT,object_sewagepipe_description,2448,This pipe extracts sewage from the habitation deck above. You can then pipe the sewage into a storage tank and (eventually) reprocess it back into water.  The Pipe MUST BE DIRECTLY UNDER THE HABITATION DECK to function.,此管道從上方的居住甲板抽取污水。然後，您可以用管道將污水輸送到儲水箱中，並（最終）將其重新處理成水。此管道必須直接位於居住甲板下方方可生效。
CURRENT,object_sewagemachine,2448,Waste Treatment Machine,廢物處理機
CURRENT,object_sewagemachine_description,2448,"Takes sewage from the habitation deck, separates the solid and liquid waste, and partially recycles them. The device outputs dirty water and compost.",接收來自居住甲板的污水，分離固體和液體廢物，並對其進行部分回收利用。該裝置輸出髒水和堆肥。
CURRENT,object_waterpurifier,2448,Water Purifier,淨水器
CURRENT,object_waterpurifier_description,2448,Takes dirty water from sewage recycling or from naturally occurring ice - and purifies it into safe drinkable water.,接收來自污水回收或天然冰塊的髒水，並將其淨化爲安全的飲用水。
CURRENT,object_oxygenmaker,2448,Oxygen Maker,製氧機
CURRENT,object_oxygenmaker_description,2448,Uses electrical power to extract Oxygen from Water.,消耗電力從水中提取氧氣。
CURRENT,object_scrubber,2448,CO2 Scrubber,二氧化碳洗滌器
CURRENT,object_scrubber_description,2448,Extracts Carbon Dioxide from the atmosphere. Its output must be piped into a storage tank or it will become blocked.,從大氣中提取二氧化碳。其輸出必須通過管道輸送至儲罐，否則會發生堵塞。
CURRENT,object_airreprocessor,2448,Air Reprocessor,空氣後處理器
CURRENT,object_airreprocessor_description,2448,Converts CO2 into breathable Oxygen.,將二氧化碳轉化爲可呼吸的氧氣。
CURRENT,object_icegrinder,2448,Ice Grinder,磨冰機
CURRENT,object_icegrinder_description,2448,"Grinds giant lumps of ice into small pieces, then warms the ice until it melts into liquid. The resulting water must be filtered before it is safe to drink.",將巨大的冰塊研磨成碎塊，然後加熱直至融化成液體。由此產生的水必須經過過濾才能安全飲用。
CURRENT,object_proximitymine,2448,Mine,太空雷
CURRENT,object_gascollector,2448,Gas Collector,氣體收集器
CURRENT,object_gascollector_description,2448,"A large exterior vent that sucks in gases from space. Many gases found in nebulas can be used to produce useful resources like Fuel, FTL charges, and explosives.",一種大型外部通風口，可從太空中吸入氣體。星雲中的許多氣體都可以用來生產有用的資源，如燃料、超光速燃料單元和炸藥。
CURRENT,object_refinery,2448,Refinery,精煉廠
CURRENT,object_refinery_description,2448,An automatic industrial machine for refining raw chemicals and gases.,用於提煉化學原料和氣體的自動工業機器。
CURRENT,object_chemicallab,2448,Chemical Lab,化學實驗室
CURRENT,object_chemicallab_description,2448,"A complex piece of scientific equipment.  Can combine multiple different chemical inputs (liquids, gases and solids) into different outputs. The user can cycle the active 'recipe' by clicking on it.",一種複雜的科學設備。可以將多種不同的化學輸入（液體、氣體和固體）組合成不同的輸出。用戶可以通過點擊來循環切換激活的“配方”。
CURRENT,object_hyperspacecollector,2448,Hyperspace Scoop,超空間採集器
CURRENT,object_hyperspacecollector_description,2448,"The Hyperspace Scoop sits at the front of a starship and faces the direction of travel. During hyperspace a strong magnetic field is projected forward, drawing in large volumes of interstellar matter. The isotopes gathered this way can be refined into FTL Fuel.",超空間採集器位於星艦前部，面向航行方向。在超空間中，強大的磁場會向前投射，吸引大量星際物質。通過這種方式收集的同位素可以提煉成超光速燃料。
CURRENT,object_munitionsfactory,2448,Munitions Bench,軍需品工作臺
CURRENT,object_munitionsfactory_description,2448,"A workbench where a skilled crew member can fabricate different forms of ammunition for ship weapon systems. Uses metal and explosives to produce Bullets, Railgun Slugs, Cannon Shells etc.",一種工作臺，技術熟練的船員可以在這裏爲飛船武器系統製造不同形式的彈藥。使用金屬和炸藥製造子彈、軌道炮彈頭和炮彈等。
CURRENT,object_hydroponics,2448,Hydroponic Garden,水耕花園
CURRENT,object_hydroponics_description,2448,"An enclosed greenhouse device that can be used to grow crops, in order to feed your crew.  Requires compost and water, and Seeds to get things started.",一種封閉式溫室裝置，可以用來種植作物，爲你的船員提供食物。需要堆肥、水和種子來啓動。
CURRENT,object_fabricator,2448,Fabricator,製造機
CURRENT,object_assembler,2448,Assembly Table,裝配臺
CURRENT,object_robotarm,2448,Robot Arm,機器人手臂
CURRENT,object_robotarmshort,2448,Short Robot Arm,短機器人手臂
CURRENT,object_robotarmsmart,2448,Smart Robot Arm,智能機械臂
CURRENT,object_track,2448,Track,軌道
CURRENT,object_ruinedequipment,2448,Ruined Equipment,被毀壞的設備
CURRENT,object_solarpanel,2448,Solar Panel,太陽能電池板
CURRENT,object_solarpanel_description,2448,"These must be installed outside your ship, with scaffolding for support. Each panel generates 10MW.",必須安裝在飛船外部，並有腳手架作爲支撐。每塊電池板的發電量爲 10 兆瓦。
CURRENT,object_brokenhopdrive,2448,Broken Hop Drive,損壞的跳躍驅動器
CURRENT,object_brokenhopdrive_description,2448,"Broken hop drive, capable of hopping within systems",損壞的跳躍驅動器，可在星系內進行跳躍
CURRENT,object_storagecrate,2448,Storage Crate,儲物箱
CURRENT,object_storagecrate_description,2448,"Storage crate, stores a single type of resource but at 4x the usual amount per square",儲物箱，僅存儲單一類型的資源，但每格存儲量是通常的 4 倍
CURRENT,object_smallstoragecrate,2448,Small Storage Crate,小型儲物箱
CURRENT,object_smallstoragecrate_description,2448,"Small storage crate, stores a single type of resource but at 4x the usual amount per square",小型儲物箱，僅存儲單一類型的資源，但每格存儲量是通常的 4 倍
CURRENT,object_framecomponent,2448,Frame,框架
CURRENT,object_motorcomponent,2448,Motor,電機
CURRENT,object_coilcomponent,2448,Energy Coil,能量線圈
CURRENT,object_lenscomponent,2448,Lens,鏡頭
CURRENT,object_processorcomponent,2448,Processor,處理器
CURRENT,object_stargatestructure,2448,Stargate Frame,星門框架
CURRENT,object_stargateresin,2448,Stargate Resin,星門樹脂
CURRENT,object_stargateactuator,2448,Stargate Actuator,星門傳動器
CURRENT,object_stargatereceiver,2448,Stargate Receiver,星門接收器
CURRENT,object_sewage,2448,Sewage,污水
CURRENT,object_wastewater,2448,Waste Water,廢水
CURRENT,object_compost,2448,Compost,堆肥
CURRENT,object_carbondioxide,2448,CO2,二氧化碳
CURRENT,object_short_oxygen,2448,O2,O2
CURRENT,object_short_ftlcharge,2448,FTL,超光速
CURRENT,object_short_bullets,2448,Ammo,彈藥
CURRENT,object_short_railgunshell,2448,Slugs,彈頭
CURRENT,object_short_cannonshell,2448,Shells,炮彈
CURRENT,object_short_deuterium,2448,Dtrm,氘
CURRENT,entity_unconscious,2448,UNCONSCIOUS,無意識
CURRENT,entity_dead,2448,DEAD,已死亡
CURRENT,entity_suffocating,2448,SUFFOCATING,流散
CURRENT,entity_stunned,2448,STUNNED,驚呆了
CURRENT,entity_suitrequired,2448,SUIT REQUIRED,所需套裝
CURRENT,entity_dehydrated,2448,DEHYDRATED,DEHYDRATED
CURRENT,entity_fainted,2448,FAINTED,楔形
CURRENT,entity_death_injury,2448,Fatal Injury,致命傷害
CURRENT,entity_death_suffocation,2448,Suffocation,窒息
CURRENT,entity_death_dehydration,2448,Dehydration,脫水
CURRENT,entity_death_starvation,2448,Starvation,飢餓
CURRENT,entity_death_co2poisoning,2448,Carbon Dioxide,二氧化碳
CURRENT,battle_title,2448,BATTLE,戰鬥
CURRENT,stations_title,2448,STATIONS,崗位
CURRENT,designation_civilian,2448,Civilian,平民
CURRENT,designation_crewquarters,2448,Crew Quarters,船員宿舍
CURRENT,loader_mode_stop,2448,Stop,停止
CURRENT,loader_mode_load,2448,Load,裝載
CURRENT,loader_mode_unload,2448,Unload,卸載
CURRENT,pressanykey,2448,- continue -,- 繼續
CURRENT,opentextcrawl_1,2448,It is the 23rd century.  Humanity has colonised the stars.,現在是 23 世紀。  人類已在羣星間建立殖民地。
CURRENT,opentextcrawl_2,2448,"Millions of people now live off world, sometimes hundreds of light years from Earth.",如今，數百萬人類生活在地球之外，有些甚至距離地球數百光年。
CURRENT,opentextcrawl_3,2448,"Word has reached Earth from one such colony. A dark anomaly has been seen, and cannot be explained.",地球收到來自其中一個殖民地的消息。那裏發現了一種無法解釋的黑暗異常現象。
CURRENT,opentextcrawl_4,2448,"Where once there was a star, now there is nothing but a black void, slowly expanding.",曾經的恆星所在地，如今只剩下一片黑色的虛空，且正在緩慢擴張。
CURRENT,opentextcrawl_5,2448,"Those who live nearby call it THE COLLAPSE, and believe it will eventually consume the entire galaxy.",附近的居民稱其爲“大崩塌”，並相信它最終將吞噬整個銀河系。
CURRENT,opentextcrawl_6,2448,There are few who believe them.,鮮有人相信他們。
CURRENT,opentextcrawl_7,2448,"Nevertheless, Earth has dispatched you and your crew in the science vessel PRAXIS to investigate.",儘管如此，地球方面還是派遣了你和你的船員，駕駛“實踐號”科考船前往調查。
CURRENT,mission_flightready_name,2448,Flight Ready,飛行準備
CURRENT,mission_flightready_title,2448,Make your new ship ready for flight,讓您的新飛船做好飛行準備
CURRENT,mission_flightready_description1,2448,All ships must pass basic flight ready certification before being allowed on operations.,所有船隻必須通過基本飛行準備認證，纔可投入運營。
CURRENT,mission_flightready_description2,2448,A ship requires each of the following capabilities in order to be certified 'Flight Ready':,"要獲得 ""飛行就緒 ""認證，飛船必須具備以下各項能力："
CURRENT,mission_flightready_power_help,2448,A reactor to generate power. Use a Fuel Loader to pipe fuel into the Reactor.,一個用於發電的反應堆。使用燃料裝載器將燃料輸送到反應堆。
CURRENT,mission_flightready_engines_help,2448,Engines for propulsion.  Test fire your engines (From the TACTICAL view) to certify them.,用於推進的發動機。  試射發動機（從戰術視角），對其進行認證。
CURRENT,mission_flightready_lifesupport_help,2448,"Life support to make the cabin breathable.  Use an Airduct to pressurise the cabin, connected to an Oxygen Loader to supply the air.",生命支持，使機艙可以呼吸。  使用空氣導管給機艙加壓，並連接氧氣裝載器來提供空氣。
CURRENT,mission_flightready_ftljump_help,2448,An FTL Drive.  Test your new FTL engine by making a jump to the destination marked on the map.,超光速駕駛  跳轉到地圖上標記的目的地，測試你的新超光速引擎。
CURRENT,mission_type_tutorialflightready,2448,DESTINATION,目的地
CURRENT,mission_flightready_power,2448,"A Reactor, generating power.",反應堆發電
CURRENT,mission_flightready_engines,2448,Engines capable of propulsion,能夠推進的發動機
CURRENT,mission_flightready_movement,2448,Test the engines from the TACTICAL screen,"從 ""戰術 ""屏幕測試引擎"
CURRENT,mission_flightready_lifesupport,2448,Life support to make the interior habitable [*X%],使內部適宜居住的生命支持系統 [*X%]
CURRENT,mission_flightready_ftl,2448,An FTL Drive capable of Hyperspace jumps,能進行超空間跳躍的超光速驅動器
CURRENT,mission_flightready_ftljump,2448,Jump to the marked destination,跳轉到標記的目的地
CURRENT,mission_arenaprep_title,2448,Prepare for battle!,準備戰鬥
CURRENT,mission_arenaprep_summary,2448,Prepare your ship and crew for the upcoming battle!\nUnpausing the game will begin combat.,爲即將到來的戰鬥準備好您的飛船和船員！\n取消暫停遊戲將開始戰鬥。
CURRENT,mission_arenaprep_useeditor,2448,OPTIONAL: Use the ship editor to prepare,可選： 使用飛船編輯器準備
CURRENT,opentextcrawl_survival_1,2448,It is the 23rd century.  Humanity has colonised the stars.,現在是 23 世紀。  人類已在羣星間建立殖民地。
CURRENT,opentextcrawl_survival_2,2448,"Millions of people now live off world, sometimes hundreds of light years from Earth.",如今，數百萬人類生活在地球之外，有些甚至距離地球數百光年。
CURRENT,opentextcrawl_survival_3,2448,"Word has reached Earth from a distant science station. A dark anomaly has been detected, and cannot be explained.",地球收到來自遙遠科學站的消息。那裏檢測到一種無法解釋的黑暗異常現象。
CURRENT,opentextcrawl_survival_4,2448,"Where once there was a star, now there is nothing but a black void, endlessly expanding and consuming everything in its path.",曾經的恆星所在地，如今只剩下一片黑色的虛空，無休止地擴張着，吞噬沿途的一切。
CURRENT,opentextcrawl_survival_5,2448,Scientists believe it will eventually consume the entire galaxy.,科學家認爲，它最終將吞噬整個銀河系。
CURRENT,opentextcrawl_survival_6,2448,"There is only one glimmer of hope. A STARGATE project, unfinished and unproven, offers an escape route to a distant Galaxy.",僅存一線希望。一個未完成且未經測試的星際之門項目，提供了一條通往遙遠星系的逃生之路。
CURRENT,opentextcrawl_survival_7,2448,But the scale of the catastrophe is almost too big to comprehend. Only a few will survive.,但這場災難的規模幾乎超乎想象。只有極少數人能倖存。
CURRENT,opentextcrawl_survival_8,2448,"With a new ship and a new crew, you commit yourself to reaching the STARGATE with as many people as you can, before it's too late.",駕駛着新的飛船，帶領着新的船員，你決心在爲時已晚之前，儘可能多地將人們送往星際之門。
CURRENT,mission_type_episodetiddlets,2448,Deliver Tiddlets,交付 Tiddlets
CURRENT,mission_tiddlets_title,2448,The trouble with Tiddlets,Tiddlets 的麻煩
CURRENT,mission_tiddlets_description1,2448,"We need a transport vessel to ferry a litter of lovable, rare live animals to a sanctuary, many jumps away.",我們需要一艘運輸船，將一窩可愛的珍稀活體動物運往遠在千里之外的避難所。
CURRENT,mission_tiddlets_description2,2448,"The animals aren't dangerous, but they do have some special requirements that must be closely followed or they will not survive the journey.",這些動物並不危險，但它們有一些特殊的要求，必須嚴格遵守，否則就無法在旅途中存活下來。
CURRENT,mission_tiddlets_description3,2448,We will pay $*X if the entire litter is delivered safely.,如果整窩嬰兒安全送達，我們將支付$*X 。
CURRENT,mission_tiddlets_accepted,2448,Excellent. We are sending a shuttle to you now.,好極了我們現在就派穿梭機過去
CURRENT,mission_tiddlets_accepted1,2448,"Thank you very much for helping us with these unique creatures. If I'm honest, we have struggled to find a captain who was willing to undertake this mission.",非常感謝你幫助我們找到這些獨特的生物。老實說，我們一直在努力尋找願意承擔這項任務的艦長。
CURRENT,mission_tiddlets_accepted2,2448,"We have left you with a litter of eight female Tiddlets, along with some comfortable crates for them to sleep in.",我們給你們留下了一窩八隻雌性 Tiddlets，還有一些舒適的箱子供它們睡覺。
CURRENT,mission_tiddlets_accepted3,2448,Please take very good care of them!,請好好照顧它們！
CURRENT,mission_tiddlets_delivered,2448,We have delivered *X out of 8 Tiddlets.,在 8 個 Tiddlets 中，我們已經交付了*X 。
CURRENT,mission_tiddlets_alldelivered1,2448,All 8 Tiddlets have been delivered.,所有 8 臺 Tiddlets 均已交付。
CURRENT,mission_tiddlets_alldelivered2,2448,"Now, there is one crucial detail you must adhere to, in order to safely transport these Tiddlets.",現在，爲了安全運輸這些 Tiddlets，您必須遵守一個關鍵細節。
CURRENT,mission_tiddlets_alldelivered3,2448,"They can survive up to *X seconds in hyperspace safely, but anything beyond that risks them dying of shock.",它們在超空間中最多可以安全存活*X 秒，但超過這個時間，它們就有可能因休克而死亡。
CURRENT,mission_tiddlets_alldelivered4,2448,Please be very careful when choosing your hyperspace route.,在選擇超空間路線時，請務必小心謹慎。
CURRENT,mission_tiddlets_stillalive,2448,Tiddlets still alive : *X,Tiddlets 還活着 ：*X
CURRENT,mission_tiddlets_dead,2448,There are now *X dead tiddlets on board,現在，船上有*X 個死掉的 Tiddlets
CURRENT,mission_tiddlets_saferadius,2448,TIDDLET SAFE DISTANCE,安全距離
CURRENT,mission_tiddlets_reproduction1,2448,"Oh my goodness! We were certain all 8 were female, but clearly we made a mistake.",我的天啊我們確定這 8 只都是母的，但顯然我們搞錯了。
CURRENT,mission_tiddlets_reproduction2,2448,"We would suggest you separate them, but tiddlets reproduce telepathically, and only ever during hyperspace travel.",我們建議你把它們分開，但蝶形蟲是通過心靈感應繁殖的，而且只能在超空間旅行時繁殖。
CURRENT,mission_tiddlets_shock,2448,Oh my goodness!! There are so many of them!,我的天哪！有這麼多
CURRENT,mission_tiddlets_payment,2448,We have safely received *X out of 8 Tiddlets - Payment due $*Y,我們已安全收到*X 的 8 件 Tiddlets - 付款到期$*Y
CURRENT,mission_tiddlets_extras,2448,We have now received an additional *X Tiddlets!,我們現在又收到了*X Tiddlets！
CURRENT,mission_tiddlets_alldelivered,2448,We have received all of your Tiddlets. Thank you so much!,我們已經收到了你們所有的 Tiddlets。非常感謝！
CURRENT,mission_tiddlets_extrareward1,2448,"Since you delivered an entirely new litter to us, we thought it only fair to reward you with a gift.",既然您爲我們提供了全新的垃圾，我們認爲送您一份禮物是非常公平的。
CURRENT,mission_tiddlets_extrareward2,2448,We have sent you a couple of prototype Long Range Hyperspace Sensors. They are much more sensitive than the standard model. We hope you find them useful.,我們給你寄去了幾個超空間長距離傳感器的原型。它們比標準型號更加靈敏。希望對您有用。
CURRENT,mission_tiddlets_notenough,2448,But we trusted you to look after their safety. You've let us down.,但我們信任你，讓你照顧他們的安全。你讓我們失望了
CURRENT,mission_tiddlets_failure,2448,What the hell happened? We trusted you with those Tiddlets and you let us down!,到底發生了什麼事？我們信任你，你卻讓我們失望了
CURRENT,mission_tiddlets_suppliername,2448,Tiddlet Breeder,Tiddlet 飼養員
CURRENT,mission_tiddlets_invite1,2448,Greetings! We are looking for a pilot who can help us with an important animal welfare matter.,您好！我們正在尋找一名能夠幫助我們處理一項重要動物福利事務的飛行員。
CURRENT,mission_tiddlets_invite2,2448,If you'd like to help (and earn a lot of credits) please find our job in the CONTRACTS list.,"如果您想提供幫助（並獲得大量信用點），請在 ""合同 ""列表中找到我們的工作。"
CURRENT,mission_tiddlets_success,2448,Delivered *X Tiddlets,*X Tiddlets
CURRENT,mission_tiddletssale_title,2448,WANTED: Tiddlets,求購：提德萊特
CURRENT,mission_type_episodetiddletssale,2448,WANTED: Tiddlets,通緝：鯫
CURRENT,mission_tiddletssale_description1,2448,We are willing to pay a very generous price to any individual who can supply us with one or more Tiddlets.,如果有人能向我們提供一隻或更多的 Tiddlets，我們願意支付非常慷慨的價格。
CURRENT,mission_tiddletssale_accepted1,2448,If you have Tiddlets available then bring them to us and we will reward you handsomely.,如果您有可用的 Tiddlets，請把它們帶給我們，我們會給您豐厚的獎勵。
CURRENT,mission_tiddletssale_accepted2,2448,We won't ask any questions as to where they came from. But we will need every Tiddlet you have - so we can be sure there is at least one male among the litter.,我們不會詢問它們來自哪裏。但是我們需要您的每一隻 Tiddlet，這樣我們才能確保這窩 Tiddlet 中至少有一隻雄性。
CURRENT,mission_tiddletssale_offer,2448,We will pay $*X for every Tiddlet you have.,我們將爲您的每個 Tiddlet 支付$*X 。
CURRENT,mission_tiddletssale_fulloffer,2448,We are offering you $*Y for all *X of your Tiddlets.,我們將爲您提供$*Y ，*X 您的 Tiddlets。
CURRENT,mission_tiddletssale_received,2448,We have received *X Tiddlets. Total payment due $*Y.,我們已收到*X Tiddlets。應付款總額$*Y 。
CURRENT,mission_tiddletssale_allreceived,2448,"Well, thank you very much. With this many Tiddlets we can begin farming these delicious creatures immediately.",非常感謝有了這麼多提德萊 我們就可以馬上開始養殖這些美味的生物了
CURRENT,mission_tiddletssale_invite1,2448,"We've heard a rumour you might have some rare, valuable life-forms on board.",我們聽說你的飛船上可能有一些稀有、珍貴的生命體。
CURRENT,mission_tiddletssale_invite2,2448,Stop by your nearest Contract Board and we might be able to make a deal.,請到離您最近的合同委員會，我們也許能做成一筆交易。
CURRENT,mission_tiddletssale_buyername,2448,Shady Buyer,陰暗買家
CURRENT,mission_tiddletssale_success,2448,Traded *X Tiddlets,交易*X Tiddlets
CURRENT,object_tiddlet,2448,Tiddlet,提德萊特
CURRENT,tiddlet_child,2448,Baby,幼體
CURRENT,tiddlet_boxed,2448,Boxed,盒裝
CURRENT,newplayerhelp_fuelpipe,2448,<FUEL PIPE,&lt;油管
CURRENT,alert_title,2448,ALERTS,警報
CURRENT,alert_type_none,2448,NO ALERT,無警報
CURRENT,alert_type_test,2448,TEST ALERT,測試警報
CURRENT,alert_type_hullbreach,2448,HULL BREACH,船體破裂
CURRENT,alert_type_hullbreach_caption,2448,Repair *X%,維修進度 *X%
CURRENT,alert_type_hullbreach_tooltip,2448,"There is a hole in your ship hull and the cabin is depressurising. Your crew will fix the breach, but you should consider closing your Door Vents to seal off the area.",您的船體上有一個洞，船艙正在減壓。您的船員會修復破洞，但您應該考慮關閉艙門通風口以封閉該區域。
CURRENT,alert_type_co2,2448,CO2 WARNING,二氧化碳警告
CURRENT,alert_type_co2_tooltip,2448,"There is a dangerous build up of CO2 inside your ship. If it reaches 100%, your crew will suffocate. Consider buying a CO2 Scrubber and connecting it to a storage tank.",您的飛船內正在積聚危險的二氧化碳。如果達到 100%，您的船員就會窒息。考慮購買一個二氧化碳洗滌器，並將其連接到一個儲氣罐。
CURRENT,alert_type_co2_caption,2448,*X% Fatal,致死率 *X%
CURRENT,alert_type_oxygen,2448,Oxygen must be at 50% to be breathable.,氧氣含量必須達到 50%，纔可以呼吸。
CURRENT,alert_type_meteorshower,2448,METEOR SHOWER,流星雨
CURRENT,alert_type_hostileforces,2448,HOSTILE CONTACT,敵對接觸
CURRENT,alert_type_hostileforces_caption,2448,*X enemy ships,*X 艘敵艦
CURRENT,alert_type_hostilesinbound,2448,HOSTILES INBOUND,敵軍進入
CURRENT,alert_type_hostilesinbound_caption,2448,*X seconds,*X 秒
CURRENT,alert_type_crewoverworked,2448,HIRE MORE CREW,招聘更多船員
CURRENT,alert_type_heavydamage,2448,HEAVY DAMAGE,嚴重損壞
CURRENT,alert_type_heavydamage_caption,2448,Damage *X%,受損 *X%
CURRENT,alert_type_suffocating,2448,CREW SUFFOCATING,船員窒息
CURRENT,alert_type_suffocating_caption,2448,*X suffocating,*X 人窒息
CURRENT,alert_type_hungry,2448,CREW HUNGRY,船員飢餓
CURRENT,alert_type_starving,2448,CREW STARVING,船員捱餓
