state,key,svn,english,translation
CURRENT,mission_passengers_delivery,2448,*X out of *Y passengers are on board.,*X *Y 。
CURRENT,mission_passengers_alldelivered,2448,"That's it, all passengers are on board your ship. Travel safe commander.",就这样，所有乘客都上船了。旅途平安，指挥官。
CURRENT,mission_passengers_turnin,2448,Welcome! We've dispatched a shuttle to collect the passengers.,欢迎光临我们已经派了一艘穿梭机去接乘客。
CURRENT,mission_passengers_received,2448,*X passengers out of *Y have made it safely to their destination. Total payment due $*Z.,*X *Y 的乘客已安全抵达目的地。应付款总额 。$*Z
CURRENT,mission_passengers_lost,2448,*X passengers did not arrive at the destination safely.,*X 乘客没有安全抵达目的地。
CURRENT,mission_passengers_wrongdestination,2448,Passengers have been dropped off at completely the wrong destination! You will not be paid for them.,乘客下车的目的地完全错误！您将无法获得赔偿。
CURRENT,mission_passengers_success,2448,Transported *X out of *Y passengers,运送*X 出*Y 的乘客
CURRENT,mission_passengers_collection,2448,Collect all passengers,集合所有乘客
CURRENT,mission_passengers_location,2448,Transport the passengers to the destination,将乘客运送到目的地
CURRENT,mission_type_refugees,2448,Refugees,难民
CURRENT,mission_refugees_title,2448,Take permanent refugees into your care,照顾永久难民
CURRENT,mission_refugees_description,2448,"We have *X civilians living here who have nowhere to go, and no way to escape the void before it arrives.",我们有*X 在这里生活的平民，他们无处可去，也无法在虚空到来之前逃离。
CURRENT,mission_refugees_description2,2448,"Find a place for them in your fleet, look after them, and we will be forever grateful.",在你们的车队中为它们找个位置，照顾好它们，我们将永远感激不尽。
CURRENT,mission_refugees_requirements,2448,Your ship will need enough free cabins in your habitation deck.,您的飞船需要在居住甲板上有足够的空闲舱室。
CURRENT,mission_refugees_alldelivered,2448,"All of the refugees are on board. We wish you the best of luck, commander.",所有难民都上船了祝你好运，指挥官
CURRENT,mission_refugees_received,2448,*X out of *Y passengers are on board. Total payment $*Z.,*X *Y 名乘客。付款总额 。$*Z
CURRENT,mission_type_rescue,2448,Rescue,救援
CURRENT,mission_rescue_title,2448,Rescue civilians from wrecked ship,从失事船只中营救平民
CURRENT,mission_rescue_description1,2448,"A ship has become stranded with engine troubles, and the crew need an immediate rescue.",一艘船因发动机故障搁浅，船员需要立即救援。
CURRENT,mission_rescue_description2b,2448,The ship is in the next sector.,飞船在下一个区域。
CURRENT,mission_rescue_description3,2448,"There are *X crew on board, and they must be dropped off safely somewhere nearby.",船上有*X 名船员，必须将他们安全送到附近的某个地方。
CURRENT,mission_rescue_timed,2448,The ship engines will explode very soon. (+25% pay).,飞船引擎很快就会爆炸。(+25% 报酬）。
CURRENT,mission_rescue_meteors,2448,There are reports of a meteor shower in the area. (+25% pay).,有报告称该地区将出现流星雨。(+25%报酬）。
CURRENT,mission_rescue_thrust,2448,The ship is moving - you will need some skill to dock safely. (+25% pay),船在移动--你需要一些技巧才能安全靠岸。(+25% 报酬）
CURRENT,mission_rescue_spin,2448,The ship is spinning out of control. It will be very challenging to dock. (+25% pay),这艘船正在失控。靠岸将非常具有挑战性。(+25% 报酬）
CURRENT,mission_rescue_hostiles,2448,There are hostile forces in the area. (+50% pay),该地区有敌对势力。(+50% 报酬）
CURRENT,mission_rescue_requirements,2448,You will require at least four manoeuvring thrusters to successfully dock with the damaged ship.,您至少需要四个机动推进器才能成功与受损的飞船对接。
CURRENT,mission_rescue_accepted,2448,We've marked the location of the wrecked ship on your map. Please hurry!,我们已经在地图上标出了失事船只的位置。请抓紧时间
CURRENT,mission_rescue_rescued,2448,*X crew out of *Y have been rescued and are on board.,*X *Y 的船员已获救上船。
CURRENT,mission_rescue_allrescued,2448,All crew have been rescued from the ship! Drop them off at the nearest starbase or colony.,所有船员都已从飞船上获救！将他们送到最近的星际基地或殖民地。
CURRENT,mission_rescue_received,2448,*X crew out of *Y have made it to safety. Total payment due $*Z.,*X *Y 中的人员已安全抵达。总付款到期 。$*Z
CURRENT,mission_rescue_lost,2448,*X crew did not arrive safely.,*X 船员没有安全抵达。
CURRENT,mission_rescue_timer,2448,The ship engine core will explode in just *X seconds!!,飞船引擎核心将在*X 秒内爆炸！
CURRENT,mission_rescue_destroyed,2448,The ship engine core exploded.,飞船引擎核心爆炸。
CURRENT,mission_rescue_location,2448,Travel to the stranded ship,前往搁浅船只
CURRENT,mission_type_combat,2448,Combat,战斗
CURRENT,mission_combat_title_mines,2448,Clear dangerous minefield,清除危险雷区
CURRENT,mission_combat_title_roguefighters,2448,Attack and destroy rogue fighters,攻击和摧毁流氓战斗机
CURRENT,mission_combat_title_pirategang,2448,Neutralise pirate gang,消灭海盗团伙
CURRENT,mission_combat_title_armouredthugs,2448,Eradicate armoured thugs,消灭装甲暴徒
CURRENT,mission_combat_title_mercenarystation,2448,Destroy hostile mercenary weapons platform,摧毁敌对雇佣军的武器平台
CURRENT,mission_combat_title_communityships,2448,Attack and destroy hostile pirate gang,攻击并摧毁敌对海盗团伙
CURRENT,mission_combat_description1,2448,There is a small fleet of hostile ships operating illegally at a nearby star system in this sector.,在这个星区附近的一个恒星系统中，有一小队敌对飞船在非法活动。
CURRENT,mission_combat_description2,2448,They have been harassing trade and humanitarian ships for too long.,他们骚扰贸易和人道主义船只已经太久了。
CURRENT,mission_combat_description3,2448,"Travel to the system, engage them in combat and destroy them.",前往该星系，与他们交战并消灭他们。
CURRENT,mission_combat_requirements,2448,You will require an armed combat vessel to accept this mission.,您需要一艘武装战舰才能接受这项任务。
CURRENT,mission_combat_piratecount,2448,"Reports suggest there are *X ships in the hostile fleet, hiding out in star system *Y.",报告显示，敌对舰队中有*X 艘飞船，躲藏在星系*Y 中。
CURRENT,mission_combat_mines_description1,2448,Pirate forces have created a dangerous minefield in a busy shipping lane.,海盗部队在繁忙的航道上制造了一个危险的雷区。
CURRENT,mission_combat_mines_description2,2448,"Their aim appears to be to cripple any trade ships that come too close, then rob the stranded ships of valuable cargo.",它们的目的似乎是要摧毁任何靠得太近的商船，然后抢走搁浅船只上的贵重货物。
CURRENT,mission_combat_mines_description3,2448,"Travel to the system and destroy the minefield, before the pirate forces show up.",在海盗部队出现之前，前往该星系并摧毁雷区。
CURRENT,mission_combat_mines_requirement,2448,You will need a weapon system to destroy the mines from a distance.,您需要一个武器系统来远距离摧毁太空雷。
CURRENT,mission_combat_accept,2448,We have marked the location of the hostile forces on your map. Good hunting.,我们已经在你们的地图上标出了敌对势力的位置。狩猎愉快
CURRENT,mission_combat_attacknow,2448,You have located the hostile forces! Destroy them immediately.,您已找到敌军！立即消灭他们。
CURRENT,mission_combat_destroyed,2448,You have destroyed *X hostiles out of *Y,您消灭了*X *Y
CURRENT,mission_combat_alldestroyed,2448,All hostile forces have been destroyed. Total payment $*X.,所有敌对势力已被摧毁。付款总额$*X.
CURRENT,mission_combat_failure,2448,The remaining hostile forces have escaped.,剩余的敌军已经逃走。
CURRENT,mission_combat_success,2448,Destroyed *X/*Y Hostiles,被摧毁的*X/*Y 敌对势力
CURRENT,mission_combat_objective,2448,Locate and engage hostile forces,找到敌军并与之交战
CURRENT,mission_type_industry,2448,Asteroid Mining,小行星采矿
CURRENT,mission_industry_title,2448,Mining contract: Extract critical minerals,采矿合同：提取关键矿物
CURRENT,mission_industry_refined_title,2448,Extract and refine critical resources,提取和提炼关键资源
CURRENT,mission_industry_description,2448,"There is huge demand for FTL fuel cells, to power the evacuation ships.",超光速燃料电池的需求量巨大，可以为撤离船提供动力。
CURRENT,mission_industry_description2,2448,"We can manufacture FTL Fuel, but we need Tilium ore that can only be found in certain asteroid belts.",我们可以制造超光速燃料，但我们需要钛铁矿，而钛铁矿只能在某些小行星带找到。
CURRENT,mission_industry_description3b,2448,The nearest asteroid belt is in the next sector.,最近的小行星带在下一个区域。
CURRENT,mission_industry_tiliumrequired,2448,Travel to the asteroid belt and extract *X Tilium ore.,前往小行星带，提取*X Tilium 矿石。
CURRENT,mission_industry_refinedrequired,2448,Then refine the mined ore in a Smelter.,然后在冶炼厂对开采出的矿石进行提炼。
CURRENT,mission_industry_description4,2448,Then drop the Ore off at any trading post to collect payment.,然后将矿石送到任何一个贸易站收款。
CURRENT,mission_industry_requirements,2448,"This contract requires a suitable mining vessel, equipped with Mining Lasers and Logistics Drones.",这份合同需要一艘合适的采矿船，配备采矿激光器和后勤无人机。
CURRENT,mission_industry_accepted1,2448,We've marked the asteroid belt location on your map.,我们已经在地图上标出了小行星带的位置。
CURRENT,mission_industry_gathered,2448,You have *X Tilium ore on this ship (We need *Y),您在这艘船上有*X Tilium 矿石（我们需要*Y)
CURRENT,mission_industry_return,2448,Return to a colony or shipyard system to deliver the Tilium.,返回殖民地或造船厂系统，交付 Tilium。
CURRENT,mission_industry_received,2448,We have received *X Tilium out of a total of *Y. Total payment due $*Z.,我们已收到*X Tilium，总金额为*Y 。应支付的总金额为$*Z 。
CURRENT,mission_industry_meteorshower,2448,WARNING: There are reports of a meteor shower in that system. (+50% pay).,警告：有报告称该星系出现流星雨。(报酬+50%）。
CURRENT,mission_industry_hostiles,2448,WARNING: There are hostile forces camped out near the asteroid belt. (+50% pay),警告：小行星带附近有敌军驻扎。(+50%报酬）
CURRENT,mission_industry_refined,2448,"""==> The Tilium must first be refined in a Smelter prior to delivery. <==","""==&gt; 在交付之前，必须先在熔炼炉中提炼钛金。&lt;=="
CURRENT,mission_industry_shuttle,2448,We've dispatched a shuttle to collect the Tilium Ore.,我们已经派出一艘穿梭机去采集钛矿石了。
CURRENT,mission_industry_lost,2448,There is no more Tilium on board your ship.,你的船上已经没有提里米了。
CURRENT,mission_industry_success,2448,Extracted *X/*Y Ore,提取的*X/*Y 矿石
CURRENT,mission_industry_location,2448,Travel to the asteroid belt,前往小行星带
CURRENT,mission_type_production,2448,Production,生产
CURRENT,mission_production_title,2448,Production Contract: Manufacture resources,生产合同：制造资源
CURRENT,mission_production_description1,2448,We have an urgent requirement for *X stacks of R*Y.,我们急需*X 堆栈R*Y 。
CURRENT,mission_production_description2,2448,"You can choose to manufacture the product from raw materials, or acquire it through some other means.",您可以选择用原材料生产产品，也可以通过其他方式获得产品。
CURRENT,mission_production_marketprice,2448,The market price for these items would be $*X.,这些物品的市场价格为$*X 。
CURRENT,mission_production_markup,2448,(We are offering *X% above market rate due to urgent requirement).,(由于需求紧急，我们提供比市场价高出*X% 的价格）。
CURRENT,mission_production_available,2448,You have *X stacks of R*Y available for transfer within your fleet (We need *Z),您有 *X 堆 R*Y 可在舰队内转运（我们需要 *Z）
CURRENT,mission_production_received,2448,We have received *X stacks of R*Y out of a total of *Z.,我们已收到*X 堆栈中的R*Y ，共*Z 。
CURRENT,mission_production_nomore,2448,There is no more R*X available within your fleet.,R*X 。
CURRENT,mission_production_success,2448,Provided *X/*Y items,提供*X/*Y 项目
CURRENT,mission_type_sectordestroy,2448,Destroy Hostile Forces,摧毁敌对势力
CURRENT,mission_sectordestroy_title,2448,SECTOR OBJECTIVE: Destroy all hostile forces,地区目标：消灭所有敌对势力
CURRENT,mission_sectordestroy_progress,2448,Cleared *X out of *Y systems,将*X 从*Y 系统中清除
CURRENT,mission_sectordestroy_desc1,2448,Hostile forces have taken up residence within this sector. They are hindering our evacuation efforts and stealing vital resources.,敌对势力已经在这一区域占据了一席之地。他们阻碍了我们的撤离工作，并窃取了重要资源。
CURRENT,mission_sectordestroy_desc2,2448,We want you to pay a visit to each location marked HOSTILES on the map.,我们希望您访问地图上标有 HOSTILES 的每个地点。
CURRENT,mission_sectordestroy_desc3,2448,Terminate any enemy vessels you find at those locations.,终结在这些地点发现的任何敌舰。
CURRENT,mission_sectordestroy_payment,2448,"A payment of $*X will be made after each location is cleared, for a total of $*Y.",每个地点结算后，将支付$*X ，总计$*Y 。
CURRENT,mission_sectordestroy_map,2448,Destroy hostiles [*X/*Y],消灭敌人 [*X/*Y]
CURRENT,mission_sectordestory_success,2448,HOSTILES ELIMINATED,消灭敌人
CURRENT,mission_type_sectorrescue,2448,Rescue (Sector),救援（星区）
CURRENT,mission_sectorrescue_title,2448,SECTOR OBJECTIVE: Rescue civilians from wrecked ship,星区目标：从失事船只中营救平民
CURRENT,mission_sectorrescue_thrusters,2448,NB. YOU WILL NEED AT LEAST FOUR THRUSTERS TO MANOEUVRE INTO POSITION.,注意：您至少需要四个推进器才能操纵到位。
CURRENT,mission_sectorrescue_timed,2448,The ship engines will explode very soon. (+25% pay).,飞船引擎很快就会爆炸。(+25% 报酬）。
CURRENT,mission_sectorrescue_meteors,2448,There are reports of a meteor shower in the area. (+25% pay).,有报告称该地区将出现流星雨。(+25%报酬）。
CURRENT,mission_sectorrescue_thrust,2448,The ship is moving - you will need some skill to dock safely. (+25% pay),船在移动--你需要一些技巧才能安全靠岸。(+25% 报酬）
CURRENT,mission_sectorrescue_spin,2448,The ship is spinning out of control. It will be very challenging to dock. (+25% pay),这艘船正在失控。靠岸将非常具有挑战性。(+25% 报酬）
CURRENT,mission_sectorrescue_hostiles,2448,There are hostile forces in the area. (+50% pay),该地区有敌对势力。(+50% 报酬）
CURRENT,mission_sectorrescue_requirements,2448,You will require four manoeuvring thrusters to successfully dock with the damaged ship.,您需要四个机动推进器才能成功与受损的飞船对接。
CURRENT,mission_sectorrescue_accepted,2448,We've marked the location of the wrecked ship on your map. Please hurry!,我们已经在地图上标出了失事船只的位置。请抓紧时间
CURRENT,mission_sectorrescue_rescued,2448,*X crew out of *Y have been rescued and are on board.,*X *Y 的船员已获救上船。
CURRENT,mission_sectorrescue_allrescued,2448,All crew have been rescued from the ship! Drop them off at the nearest starbase or colony.,所有船员都已从飞船上获救！将他们送到最近的星际基地或殖民地。
CURRENT,mission_sectorrescue_received,2448,*X crew out of *Y have made it to safety. Payment owed $*Z.,*X *Y 中的人员已安全抵达。欠款 。$*Z
CURRENT,mission_sectorrescue_lost,2448,*X crew did not arrive safely.,*X 船员没有安全抵达。
CURRENT,mission_sectorrescue_timer,2448,The ship engine core will explode in just *X seconds!!,飞船引擎核心将在*X 秒内爆炸！
CURRENT,mission_sectorrescue_map_initial,2448,Investigate Distress Call,调查求救电话
CURRENT,mission_sectorrescue_map,2448,People rescued [*X/*Y],获救人员 [*X/*Y]
CURRENT,mission_sectorrescue_awardcaption,2448,*X People rescued.,*X 获救人员
CURRENT,mission_sectorrescue_success,2448,RESCUE COMPLETED,完成救援
CURRENT,mission_type_sectorevacuate,2448,Evacuate Sector,撤离区
CURRENT,mission_sectorevacuate_title,2448,SECTOR OBJECTIVE: Evacuate stranded civilians,星区目标：疏散受困平民
CURRENT,mission_sectorevacuate_description,2448,"There are *X civilians stranded in the sector, with no means to escape the coming catastrophe.",有*X 名平民被困在这一区域，无法逃离即将到来的灾难。
CURRENT,mission_sectorevacuate_description2,2448,"Travel to their star systems and pick them up, and house them temporarily in your fleet.",前往他们的星系，把他们接来，暂时安置在你的舰队中。
CURRENT,mission_sectorevacuate_description3,2448,Transport them safely to the next sector and drop them off at the first starbase to complete the objective.,将他们安全运送到下一个区域，然后将他们送到第一个星际基地，完成目标。
CURRENT,mission_sectorevacuate_requirements,2448,Your ship will need enough free cabins in your habitation deck.,您的飞船需要在居住甲板上有足够的空闲舱室。
CURRENT,mission_sectorevacuate_requirements2,2448,(You can expand your hab deck at a Shipyard using the Ship Editor),(您可以使用舰船编辑器在船厂扩展您的居住甲板）
CURRENT,mission_sectorevacuate_payment,2448,The total payment for rescuing all *X civilians will be $*Y,营救所有*X 平民的总费用为$*Y
CURRENT,mission_sectorevacuate_received,2448,*X out of *Y civilians have been collected.,*X *Y 中收集到的平民数据。
CURRENT,mission_sectorevacuate_died,2448,*X civilians have been killed during the evacuation.,*X 平民在撤离过程中丧生。
CURRENT,mission_sectorevacuate_arrived,2448,*X passengers out of *Y have made it safely to their destination. Total payment $*Z.,*X *Y 的乘客已安全抵达目的地。付款总额 。$*Z
CURRENT,mission_sectorevacuate_lost,2448,*X passengers did not arrive at the destination safely.,*X 乘客没有安全抵达目的地。
CURRENT,mission_sectorevacuate_finished,2448,Thank you for your efforts commander.,感谢您的努力，指挥官。
CURRENT,mission_sectorevacuate_map,2448,Evacuate civilians [*X/*Y],疏散平民 [*X/*Y]
CURRENT,scienceobjective_title,2448,SPECIAL MISSION: ANALYSE ANOMALY,特别任务：分析异常点
CURRENT,scienceobjective_description1,2448,We need more data so we can understand what this anomaly is.,我们需要更多的数据，以便了解这种异常现象是什么。
CURRENT,scienceobjective_description2,2448,And we can't possibly stop the anomaly until we understand it.,在了解异常点之前，我们不可能阻止它。
CURRENT,scienceobjective_description3,2448,"If you can gather enough science data for us, we think there's a good chance we can design a way to counteract the anomaly.",如果你能为我们收集到足够的科学数据，我们认为很有可能设计出一种方法来对抗异常点。
CURRENT,scienceobjective_accepted1,2448,We've designed a custom sensor package that will give us the information we need.,我们设计了一套定制传感器，可以提供我们需要的信息。
CURRENT,scienceobjective_accepted2,2448,A shuttle is on its way now with two of these sensors.,现在，一架载有两个这种传感器的穿梭机已经在路上了。
CURRENT,scienceobjective_receivedsensors1,2448,Both sensors are on board your ship. You need to install them.,两个传感器都在您的飞船上。您需要安装它们。
CURRENT,scienceobjective_installsensors,2448,Install the sensors on your ship (*X/2),在飞船上安装传感器 (*X/2)
CURRENT,scienceobjective_installsensors2,2448,Ensure the sensors are powered and operational,确保传感器通电并正常工作
CURRENT,scienceobjective_sensorsinstalled,2448,Sensors Installed,传感器已安装
CURRENT,scienceobjective_usesensors1,2448,These sensors will collect data from the anomaly while you are in Hyperspace.,当您在超空间时，这些传感器将收集异常点的数据。
CURRENT,scienceobjective_usesensors2,2448,"The closer you can hyperjump to the anomaly, the faster they will collect data.",您超空间跳跃到离异常点越近的地方，它们收集数据的速度就越快。
CURRENT,scienceobjective_capturedata,2448,You have captured *X Data from the anomaly.,您已经从异常点获取了 *X 数据。
CURRENT,scienceobjective_successbonus,2448,Captured *X Data. Funding bonus $*Y.,捕获 *X 数据。资金奖励 $*Y。
CURRENT,scienceobjective_nextbonus,2448,Next bonus for *X Captured data : $*Y.,下一个奖励需捕获 *X 数据：$*Y。
CURRENT,scienceobjective_scientist,2448,Research Institute,研究所
CURRENT,scienceobjective_funding,2448,We can send you research funding as you collect data. Capture 10 data from the Anomaly and we'll send the first funding grant.,我们可以在您收集数据的同时向您发送研究资金。从异常点获取 10 个数据，我们就会发送第一笔资助。
CURRENT,scienceobjective_award,2448,SCIENCE AWARD,科学奖
CURRENT,scienceobjective_success,2448,Captured *X Data,捕获 *X 数据
CURRENT,scienceobjective_milestone1a,2448,"We've received your preliminary sensor data. Fascinating! It looks like the anomaly is expanding, and the rate of expansion is increasing.",我们收到了您的初步传感器数据。很有意思！看起来异常点正在扩大，而且扩大的速度越来越快。
CURRENT,scienceobjective_milestone1b,2448,"We've just paid you a science grant of $10,000. Capture 100 data to unlock more funding. The closer you fly to the anomaly, the faster the sensors collect data.","我们刚刚向您支付了 10,000 美元的科学补助金。捕获 100 个数据就能获得更多资助。您飞得离异常点越近，传感器收集数据的速度就越快。"
CURRENT,scienceobjective_milestone2a,2448,"We've now received 100 science packets from your sensors, thank you. This is invaluable data for us.",我们已经从你们的传感器上收到了100个科学数据包，谢谢你们。这对我们来说是非常宝贵的数据
CURRENT,scienceobjective_milestone2b,2448,"We've just sent you another $100,000.  The next bonus will be $1 Million for 1000 sensor data.  You can buy more hyperspace sensors at starbases and colonies.",我们刚刚又给你发了 10 万美元。  下一笔奖金是 1000 个传感器数据的 100 万美元。  你可以在星际基地和殖民地购买更多的超空间传感器。
CURRENT,scienceobjective_milestone3a,2448,Your sensors have now captured 1000 data from the anomaly. We have our best minds working on a solution and your data has been invaluable.,你们的传感器已经从异常点获取了 1000 个数据。我们已经动用了最优秀的人才来研究解决方案，你们的数据非常宝贵。
CURRENT,scienceobjective_milestone3b,2448,"We're sending a $1M science grant to you now.  Keep doing what you're doing! More funding will be unlocked at 10,000 science data.","我们现在就把 100 万美元的科学基金发给你。  继续做你正在做的事情！更多资金将在 10,000 个科学数据时解锁。"
CURRENT,scienceobjective_milestone4a,2448,"10,000 science data received. Payment $10M.","收到 10,000 份科学数据。支付 1000 万美元。"
CURRENT,scienceobjective_milestone4b,2448,"Next bonus at 100,000 science data","下一个奖励为 100,000 个科学数据"
CURRENT,evacuationobjective_title,2448,SPECIAL MISSION: EVACUATION,特别任务：撤离
CURRENT,evacuationobjective_description1,2448,Some of our scientists don't believe the void collapse can ever be stopped.,我们的一些科学家不相信虚空坍塌会被阻止。
CURRENT,evacuationobjective_description2,2448,If that's true then billions of people are going to need evacuation from our home planets.,如果这是真的，那么数十亿人将需要从我们的母星撤离。
CURRENT,evacuationobjective_description3,2448,There has never been an evacuation of so many people at once.,从来没有一次能同时疏散这么多人。
CURRENT,evacuationobjective_description4,2448,And we don't even know where we can go that will be safe.,我们甚至不知道去哪里才安全。
CURRENT,evacuationobjective_accepted1,2448,Every colonised planet you visit will have civilians in need of evacuation.,你访问的每个殖民星球上都会有需要撤离的平民。
CURRENT,evacuationobjective_accepted2,2448,You will need to expand your habitation deck and even upgrade to a larger ship eventually.,您需要扩大居住甲板，甚至最终升级到更大的飞船。
CURRENT,evacuationobjective_total,2448,You have evacuated *X civilians from doomed home worlds.,您已将*X 平民从注定毁灭的母星撤离。
CURRENT,evacuationobjective_successbonus,2448,Evacuated *X civilians. Funding bonus $*Y.,撤离*X 平民。资金奖励$*Y 。
CURRENT,evacuationobjective_nextbonus,2448,Next bonus upon evacuation of *X civilians : $*Y.,*X 平民撤离后的下一个奖励：$*Y 。
CURRENT,evacuationobjective_award,2448,EVACUATION REWARD,撤离奖励
CURRENT,evacuationobjective_success,2448,Evacuated *X civilians,撤离*X 平民
CURRENT,nomadobjective_title,2448,SPECIAL MISSION: NOMAD,特别任务：游牧民
CURRENT,nomadobjective_description1,2448,It's possible we won't ever be able to stop the void collapse anomaly.,我们有可能永远无法阻止虚空坍塌异常现象。
CURRENT,nomadobjective_description2,2448,It may just keep expanding forever. There may be nowhere safe for us to stop.,它可能会一直扩张下去我们可能无处可停。
CURRENT,nomadobjective_description3,2448,"In which case we need to get used to living on self sufficient ships, indefinitely.",在这种情况下，我们需要习惯无限期地在自给自足的飞船上生活。
CURRENT,nomadobjective_accepted1,2448,You will need to turn your ships into a long term self sufficient fleet.,您需要将您的战舰变成一支长期自给自足的舰队。
CURRENT,nomadobjective_accepted2,2448,"Bring as many people with you as you can, and don't look back.",带尽可能多的人一起去，不要回头。
CURRENT,nomadobjective_total,2448,Your highest population was *X residents within your fleet.,你的舰队中人口最多的是*X 居民。
CURRENT,nomadobjective_successbonus,2448,Population has reached *X residents. Funding bonus $*Y.,人口已达到*X 居民。资金奖励$*Y 。
CURRENT,nomadobjective_nextbonus,2448,Next bonus when population reaches *X residents - $*Y.,当人口达到*X 居民时的下一个奖励 -$*Y 。
CURRENT,nomadobjective_award,2448,NOMAD REWARD,诺玛德奖励
CURRENT,nomadobjective_success,2448,*X fleet residents,*X 舰队居民
CURRENT,object_airduct,2448,Airduct,通风管道
CURRENT,object_airduct_description,2448,Pumps oxygen into the surrounding cabin until a breathable atmosphere is achieved. Must be supplied with Oxygen through a pipe.,将氧气泵入周围的舱室，直至达到可呼吸的环境。必须通过管道供应氧气。
CURRENT,object_battery,2448,Battery,电池
CURRENT,object_battery_description,2448,"Stores any excess power available in the powergrid, up to 1000Mw. The battery will supply power whenever there is a shortage.",可储存电网中多余的电力，最高可达 1000 兆瓦。每当电力短缺时，电池就会供电。
CURRENT,object_box,2448,Box,盒子
CURRENT,object_bullets,2448,Bullets,子弹
CURRENT,object_bullets_description,2448,A box of ammo for a Gatling Gun (PDC).,一盒加特林机枪（PDC）的弹药。
CURRENT,object_railgunshell,2448,Railgun Slugs,轨道炮弹头
CURRENT,object_railgunshell_description,2448,A box of ammo for a Railgun.,一盒轨道炮用弹药。
CURRENT,object_cargo,2448,Cargo,货物
CURRENT,object_civilian,2448,Civilian,平民
CURRENT,object_refugee,2448,Refugee,难民
CURRENT,object_crewmember,2448,Crew,船员
CURRENT,object_scientist,2448,Scientist,科学家
CURRENT,object_weaponsspecialist,2448,Weapons Officer,武器干事
CURRENT,object_data,2448,Data,数据
CURRENT,object_deuterium,2448,Deuterium,氘
CURRENT,object_deuterium_description,2448,Fuel for a Fusion Reactor.,聚变反应堆的燃料
CURRENT,object_dockingport,2448,Docking Port,对接口
CURRENT,object_dockingport_description,2448,Provides an access point to the ship so that shuttle craft can dock and undock.,为飞船提供一个出入口，以便穿梭机停靠和卸载。
CURRENT,object_door,2448,Door,门
CURRENT,object_door_description,2448,A heavy pressure door that can be used to seal off areas in the event of a hull breach or fire.,重压门，可在船体破裂或起火时用于封锁区域。
CURRENT,object_tank,2448,Huge Tank,巨型罐
CURRENT,object_tank_description,2448,A massive tank that can store a great deal of liquid or gas.,一个巨大的罐子，可以储存大量的液体或气体。
CURRENT,object_smalltank,2448,Medium Tank,中型储罐
CURRENT,object_smalltank_description,2448,A storage tank that can store liquids and gases.,可储存液体和气体的储罐。
CURRENT,object_tinytank,2448,Small Tank,小型储罐
CURRENT,object_tinytank_description,2448,A storage tank that can store liquids and gases.,可储存液体和气体的储罐。
CURRENT,object_dronebay,2448,Drone Bay,无人机湾
CURRENT,object_dronebay_description,2448,"This equipment is required to launch Logistics Drones from your ship. Drones can gather resources and salvage from space, then bring it back to the ship through the Drone Bay. One Drone Bay can launch multiple Drones.",从飞船上发射后勤无人机需要这种设备。无人机可以从太空中收集资源和打捞物，然后通过无人机舱将其带回飞船。一个无人机舱可以发射多架无人机。
CURRENT,object_energycell,2448,Energy Cell,能量电池
CURRENT,object_energytransmitter,2448,Energy Transmitter,能量发射器
CURRENT,object_engine,2448,Engine,发动机
CURRENT,object_thruster,2448,Thruster,推进器
CURRENT,object_thruster_description,2448,Maneuvering thruster. Must be attached to the wall of the ship. Provides thrust to permit lateral and rotational movement.,操纵推进器。必须安装在船壁上。提供推力，允许横向和旋转运动。
CURRENT,object_entity,2448,Entity,实体
CURRENT,object_equipment,2448,Equipment,设备
CURRENT,object_fighter,2448,Fighter,战斗机
CURRENT,object_food,2448,Food,食品
CURRENT,object_ftlcharge,2448,FTL Charge,超光速燃料单元
CURRENT,object_ftldrive,2448,FTL Drive,超光速驱动
CURRENT,object_fuel,2448,Fuel,燃料
CURRENT,object_fusionreactor,2448,Fusion Reactor,聚变反应堆
CURRENT,object_fusionreactor_description,2448,Uses nuclear fusion of Deuterium to generate large amounts of energy. However the fusion reactor must be 'powered up' with a huge amount of energy before it will generate any power itself.\n\nGenerates a maximum power output of 500MW.,"利用氘核聚变产生大量能量。但是，聚变反应堆必须先消耗大量能量进行“启动”，然后才能自行发电。\n\n最大输出功率为 500 兆瓦。"
CURRENT,object_weaponsconsole,2448,Weapons Control Centre,武器控制台
CURRENT,object_weaponsconsole_description,2448,A terminal where a Weapons Officer can control multiple weapons at the same time.,供武器官同时控制多种武器的终端。
CURRENT,object_gatlinggun,2448,Gatling Gun,加特林机枪
CURRENT,object_gatlinggun_description,2448,"A close range rapid-fire weapon system, primarily designed for defense against incoming fighters and ordnance.  The gatling gun excels at destroying fast-moving targets at close range, but lacks the punch to penetrate armoured targets.",一种近距离速射武器系统，主要用于防御来袭的战斗机和弹药。加特林机枪擅长在近距离摧毁快速移动的目标，但缺乏穿透装甲目标的威力。
CURRENT,object_cannon,2448,Cannon,加农炮
CURRENT,object_cannon_description,2448,"A medium range weapon system that launches a barrage of explosive shells at the target. Cannon shells are excellent at dealing area-of-effect damage to an enemy ship, and will shred hull armour.",一种中程武器系统，可向目标发射一连串爆炸性炮弹。加农炮炮弹能对敌舰造成极佳的范围伤害，并能撕碎船体装甲。
CURRENT,object_cannonshell,2448,Cannon Shells,炮弹
CURRENT,object_mininglaser,2448,Mining Laser,采矿激光器
